producto,title,canonical_url,brand,breadcrumbs,main_category,sub_category,sub_sub_category,main_amazon_category,estimated_views,estimated_purchases,month,site
b49dd1d6-a681-4dd1-8ab1-e7971b6a6a50,producto 3,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria1,category1,2280.12,5774.95,12,El Palacio de Hierro
bf66768e-bceb-4a74-acbe-051768f23eb8,producto 1,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria3,category1,2753.3,1318.33,12,Office Depot
c11bc24f-0278-465b-a3d0-573a18c5b583,producto 2,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria1,category2,2874.06,9513.2,04,Liverpool
25174e58-2cbf-4b79-9c77-8639fd50268e,producto 2,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria2,category2,9319.05,4934.72,15,Liverpool
70cc0fd7-58c7-44ac-96dc-58c46747f40d,producto 3,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria3,category3,9406.0,6364.21,11,Office Depot
4cd3e9a6-9b95-4f8d-ba38-87f9cacca579,producto 1,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria2,category3,7550.92,7217.66,11,Office Depot
40f63c08-be28-424f-ac6e-6011019aaf07,producto 3,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria2,category2,8783.68,7533.72,05,El Palacio de Hierro
31fd84dc-a8ca-4c87-92f9-f4e2ca724765,producto 1,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria1,category3,6216.1,713.64,09,Mercado Libre
5465da8d-988d-4a00-988e-42b817a33bdd,producto 3,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria3,category1,992.51,5291.07,04,El Palacio de Hierro
6240ba07-3e8e-49a4-bd8a-928d9c6151a8,producto 1,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria3,category3,9014.21,6038.17,02,Best Buy
92d87032-d8b8-49bf-b552-f224e7b05e7b,producto 2,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria3,category2,8779.54,1381.5,09,Office Depot
a9703bd1-b3ae-4ccf-bb48-2bce21e518c6,producto 2,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria3,category3,91.53,8396.1,03,Liverpool
13b58f2e-1a36-432b-8d6e-4c0ddc9d4682,producto 2,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria1,category2,8673.07,1847.21,15,Best Buy
2f42dee0-578e-4a14-8582-f0636d19235e,producto 2,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category3,7887.1,1108.44,07,El Palacio de Hierro
892fad3d-bb25-476e-894e-9b3a8779a514,producto 2,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria2,category2,2856.89,7958.74,12,Best Buy
8b3f5ece-68a9-4dbc-af6c-e8103cd090cd,producto 1,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria3,category1,1064.86,4808.16,04,Best Buy
54ca4f6b-425c-4dcc-87fd-e3f378f68d24,producto 3,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria1,category2,4344.25,1567.15,10,Office Depot
6c5242f8-6b3f-49dc-b38e-f12b61941cb0,producto 1,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria2,category1,913.12,5954.87,12,Liverpool
b0999c87-4801-40a4-831c-e3e8a22f6661,producto 2,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria3,category2,3843.63,2037.7,01,Liverpool
d4008d27-30c1-464a-86d8-b19bc1796451,producto 1,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria3,category1,6208.79,5782.83,08,Liverpool
30588d2c-94d0-492e-9f6c-19b2fc38da76,producto 1,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria2,category3,22.27,2857.59,15,Best Buy
66cc5058-cb99-4914-aede-3bd2cf884235,producto 3,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria2,category1,8160.2,8083.13,09,El Palacio de Hierro
f66b3a41-286c-4d91-9b10-6b85bfcab1db,producto 2,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria3,category3,8042.48,884.07,11,Office Depot
904bf794-92cf-4edb-840f-516e01d22aca,producto 1,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria2,category1,5878.19,949.33,15,El Palacio de Hierro
e9d78a11-4568-4774-8956-16e03e3a6727,producto 1,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria3,category1,5704.74,2491.74,02,Liverpool
e097a7fb-7e56-46ec-9964-a1a324c659b6,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria3,category3,7308.37,6976.13,12,El Palacio de Hierro
a06505fb-e2f5-48e1-b717-de67a1a26968,producto 3,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria3,category2,8041.11,1870.32,14,El Palacio de Hierro
0e42f2a9-6f58-4e05-a2ec-38f25ed3d75f,producto 2,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria3,category3,5759.27,3109.51,15,Liverpool
9a5ed603-13cd-4218-b667-73dee1601066,producto 3,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria2,category1,6443.64,3577.58,01,El Palacio de Hierro
9e9056b7-da23-45d5-a6ec-306119c20686,producto 2,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category2,9016.54,8072.01,10,El Palacio de Hierro
a1d713a1-da05-4900-98bc-b9a7c63fb7b7,producto 2,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria3,category2,8098.95,7362.21,01,Amazon
daaf8c37-0235-4fed-8805-5ee2add00bea,producto 1,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria3,category1,2570.38,2541.72,14,El Palacio de Hierro
2e5d50fd-b5a5-4ea5-9bb9-8d195c912c5c,producto 3,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria1,category1,7102.94,9098.42,12,El Palacio de Hierro
8068be3d-afae-47ed-96d3-46d6831ad9f3,producto 1,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria1,category2,9163.32,7754.16,08,Amazon
8fc5fb03-7404-4dc6-b47d-fd8fcd1a739c,producto 1,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria2,category2,4378.5,4082.11,10,Best Buy
e7dd4539-be5f-4ca4-a952-251f206e0517,producto 1,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria1,category2,3492.7,1659.53,05,Office Depot
859b7980-646a-4f8b-95de-77c55bade00c,producto 2,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria2,category3,1363.08,6603.76,10,Mercado Libre
03c05c84-bb87-43b3-a4f3-047c4b960412,producto 3,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria1,subsubcategoria1,category3,7739.91,493.83,02,Office Depot
6fa91818-6cea-4ecd-ab6d-7842c08d0100,producto 2,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria1,category1,2803.07,3711.81,08,Amazon
58c546e2-46f7-429b-9b97-6713d0361a88,producto 3,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria3,category1,4121.03,347.94,02,Office Depot
70b238e0-0f6a-4fc2-9b5f-cccc6e2b419e,producto 2,tienda.com/categoria1/productoC,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria2,category2,1468.15,6198.84,08,Best Buy
2c98ce6e-43f6-4c60-b436-5f23617ac873,producto 1,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category1,6376.76,870.65,11,Liverpool
233b8cca-3336-4634-bc89-c314baa2e468,producto 3,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category3,6649.66,6360.75,09,El Palacio de Hierro
9a083f26-2d93-44e3-a5dd-3a55348557da,producto 1,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria3,category2,255.59,3313.4,12,Mercado Libre
52295481-1575-4f30-8330-d709d4ae1755,producto 3,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria3,category1,3223.74,2.04,08,Amazon
3b9b99d7-20ed-47f7-8cfe-b8787884bf43,producto 2,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria2,category3,412.44,6265.92,09,Best Buy
369d05ba-f435-4674-85f2-6301a6a4fa0f,producto 3,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria2,category1,7754.63,5465.25,09,Liverpool
c0b8d98c-8b54-441f-af99-ad122c299711,producto 1,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria2,category1,4586.63,7159.51,03,Best Buy
b6930613-e7b0-4e15-a8a8-5ad6471071be,producto 3,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria1,category1,6146.29,3268.96,05,El Palacio de Hierro
db80cedc-ae2f-463b-9f1e-5a0842f0ba2e,producto 3,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria1,category2,773.63,7828.82,09,Mercado Libre
c90f024b-f472-4dd0-8c79-1f07c7226912,producto 3,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria2,category1,1592.36,5311.73,10,El Palacio de Hierro
104dfe82-8594-41d3-8fb0-fd4bc270dca9,producto 3,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria2,category3,7216.12,3532.49,14,Amazon
973b9d21-2b15-4e96-87a2-e7a140e7324d,producto 2,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria2,category2,5087.5,2466.83,02,Office Depot
a70e584b-4f19-494b-9e66-8c28b4e05e0b,producto 3,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria3,category1,1780.7,660.53,04,Amazon
fe2a1325-18c2-441c-954d-c5255d322463,producto 3,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria2,subsubcategoria3,category1,9302.67,3318.39,14,Mercado Libre
9f8fcec2-2bad-408e-9847-b71c0096cd0e,producto 3,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria3,category2,9783.29,4610.16,12,Mercado Libre
4dfa95a2-6e6a-486a-b390-4a8dedf2762c,producto 3,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category2,5316.83,9275.37,04,Mercado Libre
546e5041-e7ca-48dd-99bb-a1257fb3a150,producto 3,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category3,7383.33,2666.32,04,Office Depot
124f72d4-1171-4699-ae6f-0968edcc03c0,producto 1,tienda.com/categoria1/productoA,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria2,category2,8452.66,9261.54,09,Best Buy
35882496-4f9c-4f9d-b1be-59a8ddf53835,producto 2,tienda.com/categoria1/productoB,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria3,category3,3598.71,3771.92,10,El Palacio de Hierro
7c8e01f8-bf2f-4c6b-ba6e-af04d9f5d81e,producto 3,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria3,category1,6885.21,6264.17,02,Liverpool
680ab8ec-df6f-41cd-a35d-a5bbb648b4a7,producto 3,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category3,8789.17,276.21,15,Best Buy
7c56ced9-a4ff-4654-9d34-b010c2f3e874,producto 1,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria2,category2,2060.54,7589.83,10,Liverpool
02b22c5b-2ac8-4109-aaec-033f55a5428f,producto 1,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria1,category1,5675.14,602.21,09,Liverpool
030b8fb8-575a-4f96-80a0-446f289fb0be,producto 1,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria3,category2,1895.89,1024.11,06,El Palacio de Hierro
7f5f3723-f727-4687-bbf8-b86dffb44c6f,producto 1,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria3,category1,742.74,4887.42,04,Mercado Libre
51a82ec0-58d6-4923-8819-2da0163291c0,producto 3,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category3,292.44,6539.73,06,Office Depot
104dd68d-4dc6-4e2b-a6b8-956500b6b681,producto 3,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria1,category3,6462.11,3761.4,14,Liverpool
0a3c1545-d90b-4838-94a1-2b038df872f0,producto 1,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria3,category3,1647.32,17.74,04,Liverpool
8b18ef1c-88f4-42fa-8397-6ca4db65b590,producto 1,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria1,category3,5876.36,6120.01,07,Mercado Libre
fe6e3f0e-71d0-41a6-bd25-d97626b3befa,producto 3,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria3,category3,450.82,1941.28,13,Best Buy
51e235c4-9423-4db0-9485-ddd3f9e7ccfe,producto 2,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria1,category3,1369.28,6953.9,10,Amazon
81318b8c-97cf-4012-b51b-54a1bad78aa9,producto 3,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria2,category1,7609.79,3252.1,07,Best Buy
12b43527-c743-4ebe-960d-a6851e19c601,producto 3,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria1,category1,5100.6,6033.58,01,Mercado Libre
9b746e6f-7912-4bcd-99e6-dd76ded83f56,producto 3,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria1,category1,2751.88,3926.56,11,El Palacio de Hierro
d61a0439-3577-4a02-a02a-29c6485614dd,producto 1,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria2,subsubcategoria3,category3,8078.1,7143.6,11,Mercado Libre
6176fbe0-c177-4acf-8f91-a656348f215d,producto 2,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria2,category1,2387.66,8964.0,07,El Palacio de Hierro
83e228b4-40e5-457f-ad2d-8ab19e11ff38,producto 1,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria3,subcategoria3,subsubcategoria1,category1,5090.9,2925.88,10,Liverpool
78b0692d-9f69-4419-a129-0b670d34867d,producto 2,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria2,category3,4029.62,9436.39,14,Liverpool
24cf8d17-ea01-4932-acd4-6e46e4091cf2,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria2,category2,2260.1,6244.55,08,Mercado Libre
fabb3f62-d54a-4361-9966-cf0af8e736f4,producto 3,tienda.com/categoria1/productoB,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria1,category2,8989.44,4913.33,12,Best Buy
ed7d4f8d-6605-45a9-a839-42ec7b335eb9,producto 2,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria2,category3,9620.39,7971.12,11,Liverpool
39503c7b-834d-4743-bfcc-992da779d319,producto 3,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria3,category1,6557.08,2531.95,12,Mercado Libre
e49b1128-eeeb-42b1-b9ca-0ffd92624f46,producto 1,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria3,category2,5531.57,4174.47,06,Office Depot
0c826db3-7034-4a4c-b69e-c6b5dacb29b2,producto 1,tienda.com/categoria1/productoB,marca2,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria3,category3,7890.87,264.13,01,El Palacio de Hierro
f29c96c5-90e3-47b9-8317-04a2d5b38d0e,producto 2,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria2,category2,1593.35,5806.12,02,Amazon
566f37a8-10f6-481a-ac5c-1031c2815934,producto 1,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria1,category3,1278.33,2433.63,06,Liverpool
bda14ee0-7c46-4a86-9c36-8c8bdcfb177c,producto 3,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category3,5855.45,4763.39,14,Best Buy
e39ba962-ae84-43b8-8088-dd5d73fa6978,producto 3,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria1,category2,650.01,424.91,02,Liverpool
9c9a1f6f-8e2b-449d-9a1d-bebeb3a8edcd,producto 1,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria1,category3,4231.82,9919.35,12,El Palacio de Hierro
a5a62958-8744-4924-a188-389972193ba4,producto 3,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria1,category2,366.93,951.27,14,Amazon
34ea6718-59a5-4286-b707-11818727dfba,producto 2,tienda.com/categoria1/productoA,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria3,category1,130.79,3297.57,12,Best Buy
c51cb4b5-dd76-4571-b779-32fb96576e4c,producto 1,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria2,category3,6281.69,4457.72,07,Liverpool
3fe8d8b1-ebe2-4dc2-9364-4b13018f8093,producto 1,tienda.com/categoria1/productoA,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria1,subsubcategoria3,category2,8318.93,9001.42,11,Liverpool
ed2b6eec-fd85-4bf7-bba2-66e8edf641a9,producto 2,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria2,category3,8514.11,2210.96,08,Liverpool
af47eaac-7726-43f7-b6ea-6de94e94ffb7,producto 1,tienda.com/categoria1/productoA,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria3,category2,929.61,5714.1,15,Amazon
410c7aa8-7ea7-4d5e-8b71-4b97dbe8ead0,producto 1,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria3,category3,4776.71,7732.57,02,Office Depot
8507053b-8f26-4b05-ae3e-d144a3807054,producto 3,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria3,category1,5755.79,3046.83,13,Amazon
89b515c6-b98d-4eca-86f2-2ac2b6508293,producto 3,tienda.com/categoria1/productoA,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria1,category3,6782.02,6798.88,05,El Palacio de Hierro
6f8e2618-f916-4d4f-814b-d31bec5e75c1,producto 1,tienda.com/categoria1/productoC,marca1,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria1,category3,2411.6,9490.86,15,Office Depot
7a28ba62-558a-4351-84b5-7008efb68470,producto 2,tienda.com/categoria1/productoC,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria3,subsubcategoria2,category1,8404.99,2588.72,11,El Palacio de Hierro
fd0e75e7-fadf-461a-9cf7-79a3350c38da,producto 1,tienda.com/categoria1/productoB,marca1,keyword3-keyword4-keyword5,categoria2,subcategoria1,subsubcategoria2,category1,4643.59,7187.8,02,Liverpool
e5519f8c-0d6d-4068-b82a-cd36b5b19707,producto 1,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria3,subcategoria2,subsubcategoria1,category2,5712.44,3489.68,05,Best Buy
e30b1e97-d445-45d2-a00c-df40fd1d2b3c,producto 1,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria3,subsubcategoria1,category2,1596.88,8711.45,05,Liverpool
71223059-23cb-4105-9772-54814421aaf4,producto 1,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria3,subsubcategoria3,category2,5041.77,9094.26,13,El Palacio de Hierro
e2a72ae3-d2cc-4e54-8ef6-f87fb220dffe,producto 3,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria2,category1,1055.81,7037.56,03,Liverpool
14c96c1f-3067-46b4-b71a-f250c4aaa8af,producto 1,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria1,subsubcategoria3,category1,5224.65,2776.28,05,Mercado Libre
cce0ca07-97ad-4103-8b4b-4c1cea4dc942,producto 1,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria1,subcategoria3,subsubcategoria2,category1,8336.7,4924.11,07,Liverpool
27df9c2c-a7cb-4ec1-828e-7ffe33839700,producto 2,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria1,subsubcategoria2,category2,9199.57,2968.17,07,Mercado Libre
2fb4ec74-fe16-496b-a3d5-4e9651492977,producto 2,tienda.com/categoria1/productoC,marca2,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria2,category2,7375.98,8698.97,09,Amazon
bd83a616-35ed-4b2d-88cd-b07e6821efd6,producto 3,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria2,subsubcategoria3,category1,7057.13,9366.45,05,Mercado Libre
a6e366f6-a5fb-4653-afe0-9729da8d2f61,producto 1,tienda.com/categoria1/productoC,marca1,keyword2-keyword3-keyword4,categoria2,subcategoria1,subsubcategoria1,category3,9724.15,902.18,01,Mercado Libre
c7fabd18-8491-4316-b4a6-faa183bb6200,producto 1,tienda.com/categoria1/productoA,marca2,keyword2-keyword3-keyword4,categoria3,subcategoria2,subsubcategoria3,category2,7218.88,9382.04,07,Mercado Libre
460011d7-3c29-410e-abe2-9da9f716cca7,producto 2,tienda.com/categoria1/productoA,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria2,subsubcategoria3,category2,5576.33,7711.07,14,El Palacio de Hierro
adb4e84e-c236-41b1-87bc-712a06cb2b20,producto 3,tienda.com/categoria1/productoC,marca2,keyword1-keyword2-keyword3,categoria3,subcategoria3,subsubcategoria2,category1,500.65,5097.62,14,Office Depot
d6fbc8fc-e46b-405c-8b0f-729685d0e20c,producto 2,tienda.com/categoria1/productoA,marca3,keyword3-keyword4-keyword5,categoria2,subcategoria3,subsubcategoria1,category1,6806.62,8463.38,12,Best Buy
2c2c390b-53e3-4b88-a64c-249c0eded66b,producto 1,tienda.com/categoria1/productoB,marca2,keyword1-keyword2-keyword3,categoria1,subcategoria2,subsubcategoria1,category2,3968.54,1331.55,09,El Palacio de Hierro
38174169-107b-4d17-88d7-4c82c69b3172,producto 3,tienda.com/categoria1/productoB,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria2,subsubcategoria2,category3,7209.51,2297.55,02,Amazon
efca433e-9809-461a-b8e7-7e8618cc0cd6,producto 3,tienda.com/categoria1/productoC,marca3,keyword2-keyword3-keyword4,categoria2,subcategoria3,subsubcategoria2,category2,1074.68,3222.42,01,Best Buy
e8fabb2d-63c6-4c85-8917-f74b8fdaddbd,producto 1,tienda.com/categoria1/productoC,marca3,keyword1-keyword2-keyword3,categoria2,subcategoria1,subsubcategoria3,category3,3270.92,7813.05,15,Amazon
51e344c1-76fb-4220-b953-6fd0a928db24,producto 3,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria1,category1,1616.97,529.63,01,Mercado Libre
f1d87785-7334-4664-926d-634cd10c7de6,producto 2,tienda.com/categoria1/productoC,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria1,subsubcategoria1,category2,3610.82,7495.37,08,El Palacio de Hierro
08529ba8-5ce5-4e68-b246-0b59038bf94d,producto 3,tienda.com/categoria1/productoA,marca1,keyword3-keyword4-keyword5,categoria1,subcategoria3,subsubcategoria2,category3,2183.85,4701.44,01,Office Depot
de7ffd96-29f5-454d-8a62-641e9513afe1,producto 3,tienda.com/categoria1/productoB,marca2,keyword3-keyword4-keyword5,categoria1,subcategoria2,subsubcategoria3,category2,5054.25,9990.28,12,Amazon
ab5fdb4d-3b2a-4564-8b3d-906ccc3f23c5,producto 1,tienda.com/categoria1/productoC,marca1,keyword1-keyword2-keyword3,categoria2,subcategoria2,subsubcategoria3,category3,3906.5,122.02,15,Liverpool
3a3e0a01-d1da-4534-9b65-c6b236047c67,producto 3,tienda.com/categoria1/productoB,marca3,keyword3-keyword4-keyword5,categoria3,subcategoria2,subsubcategoria1,category2,194.44,9303.4,13,Amazon
d20daa5b-aac1-4758-bc63-77c0515c32eb,producto 3,tienda.com/categoria1/productoB,marca3,keyword1-keyword2-keyword3,categoria1,subcategoria1,subsubcategoria2,category3,1600.35,4999.87,04,Best Buy
